Tag ID,Timestamp,Value,Equipment Name
CP-U79-R4-H3R19_C8_6,2023-04-05 13:43:50,327.2609997939556,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:43:55,309.78603964125483,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:00,320.830368377061,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:05,349.8170903547271,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:10,347.2287368838579,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:15,334.20160012704923,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:20,343.08116301408,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:25,315.244064523398,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:30,342.37592854360565,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:35,318.09639874956923,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:40,341.1059508951032,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:45,306.61837320526155,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:50,331.29175191937827,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:44:55,346.3111704201892,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:00,318.52349309154533,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:05,321.3798335195645,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:10,354.04051240505544,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:15,343.24408766651294,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:20,303.2498413149284,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:25,343.6198230835349,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:30,347.94474724044915,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:35,342.5519378226655,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:40,326.53277914673487,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:45,309.5730074351792,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:50,329.33016027291626,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:45:55,325.45807788685136,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:00,344.07499422931846,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:05,329.82654950701846,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:10,352.8942892636002,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:15,357.61171228335235,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:20,321.72655096042195,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:25,324.4633295585596,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:30,353.5996529787377,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:35,332.601788170466,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:40,319.7389557006745,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:45,348.24528328467375,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:50,319.3704946065825,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:46:55,348.7983534209168,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:00,353.3425893850406,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:05,353.6632841176745,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:10,312.40067510564586,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:15,306.8394520943795,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:20,321.51981938769745,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:25,333.31212954947495,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:30,319.4360054152694,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:35,308.9459380545656,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:40,314.19578004585736,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:45,350.47108712139254,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:50,345.39592025215785,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:47:55,320.38215819678777,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:00,304.6394315775574,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:05,318.09494963793287,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:10,332.3810945398972,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:15,348.8263742665416,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:20,315.9855679709978,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:25,344.08517565566035,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:30,346.93817458774265,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:35,334.8465402350855,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:40,327.2196925968384,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:45,348.65836237342023,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:50,334.3307746702484,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:48:55,354.71167191237475,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:00,309.5038495805901,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:05,305.8145371803101,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:10,320.7078607398168,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:15,339.9582818298662,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:20,333.6893896803526,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:25,315.25184090478405,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:30,327.2407065101959,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:35,311.8950690021026,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:40,321.7878711751304,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:45,319.0279901358018,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:50,310.40176849959016,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:49:55,315.6483285393751,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:00,353.7790591111639,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:05,322.2750115489506,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:10,311.2531375138805,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:15,314.0752340664762,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:20,339.3435003381672,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:25,311.66108978328685,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:30,339.7191418302341,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:35,335.6482465720494,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:40,313.67347967541315,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:45,357.2029672223045,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:50,305.36058558648114,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:50:55,308.61887024039834,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:00,306.6416448992418,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:05,339.8919530896288,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:10,322.17051979981136,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:15,335.4472708622746,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:20,314.0515483485794,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:25,310.48663393888296,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:30,339.319428362537,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:35,318.4663224813854,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:40,345.9656740836015,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:45,343.32066064490283,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:50,347.3067905818552,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:51:55,322.2195092001533,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:00,347.7687132602456,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:05,332.82453853244255,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:10,315.75947391667745,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:15,348.3912389984127,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:20,326.6988994136619,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:25,301.46108279550685,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:30,329.03053602300605,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:35,320.21211247401646,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:40,338.9709497014986,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:45,310.9630759307046,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:50,347.11397749140934,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:52:55,346.4270787819553,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:00,334.3055132335704,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:05,315.2118646013994,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:10,349.9394512637284,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:15,347.7533678345491,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:20,353.2732649906211,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:25,327.9237899082963,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:30,329.78096535017465,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:35,335.244034699919,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:40,343.65120469440427,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:45,358.73513040147793,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:50,353.34015494605006,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:53:55,306.9844452659418,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:00,323.3342781603985,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:05,351.1044431104947,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:10,326.5283124050731,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:15,333.2279992655857,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:20,354.58881784807767,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:25,305.9915701344442,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:30,316.6997211115844,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:35,320.8354954341929,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:40,331.28248024090453,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:45,345.2776512911637,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:50,344.4891344665097,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:54:55,324.5580431086437,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:00,320.32632278397455,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:05,346.1692196934424,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:10,325.2259297659433,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:15,339.3324813773534,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:20,332.55054672295245,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:25,326.46136041501614,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:30,350.23371874791883,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:35,351.77024177405275,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:40,344.2993716006119,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:45,325.0221864707977,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:50,311.8034889856684,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:55:55,309.6064299629916,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:00,335.80875523332304,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:05,331.2081273663555,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:10,334.5985939091402,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:15,353.59379325419144,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:20,350.7683869642937,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:25,331.3418695896649,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:30,313.04304431828655,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:35,351.1289156218997,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:40,345.0993502666802,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:45,353.40913733981347,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:50,311.98460282736954,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:56:55,305.3705703355034,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:00,320.2442386608966,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:05,318.31942184907945,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:10,351.9534084164588,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:15,351.70761257480655,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:20,350.61026987967057,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:25,326.8098170091065,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:30,351.46684241130043,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:35,326.44916327699303,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:40,349.28994230850566,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:45,360.3574566950055,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:50,306.0151091520977,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:57:55,313.345626533844,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:00,337.32811670443016,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:05,339.0151830566664,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:10,326.0816400192569,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:15,304.014919346641,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:20,303.0548062018346,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:25,326.278755746151,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:30,329.92354707891764,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:35,333.67472060660515,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:40,312.7437962759332,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:45,331.76617066453105,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:50,323.4559461134885,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:58:55,316.8692397418966,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:00,306.969541804494,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:05,329.44226292341625,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:10,327.2437752680978,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:15,310.8094350317743,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:20,309.2586705584827,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:25,326.4937380271001,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:30,316.0556700224728,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:35,335.4731669061094,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:40,336.4089022523542,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:45,329.92443510243254,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:50,347.57315776912685,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 13:59:55,346.31088773669643,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:00,313.3833484998142,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:05,318.6135044394792,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:10,314.66453284413006,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:15,307.4685880589429,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:20,325.1505932877985,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:25,309.99011717752137,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:30,330.4125904690196,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:35,319.8247257849236,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:40,323.8275175537749,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:45,317.2141140383138,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:50,344.1054424820849,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:00:55,313.3377141456287,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:00,337.4572335770987,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:05,307.8255759252506,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:10,331.6458215598719,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:15,337.4330185827637,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:20,303.41603106631004,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:25,331.11631977225886,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:30,342.2696273373862,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:35,312.5194464832718,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:40,352.01619275238903,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:45,323.09856519235854,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:50,306.33750370805376,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:01:55,328.3371169283789,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:00,340.2301979778794,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:05,346.0866860512206,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:10,344.9886929005433,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:15,302.08022134876774,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:20,354.9946295142371,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:25,320.14451845295525,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:30,315.10454738384914,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:35,311.9364696081807,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:40,350.5655043067178,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:45,321.21387138834166,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:50,342.09270957578406,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:02:55,313.7135744482083,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:00,332.68740487013696,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:05,346.26146277257595,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:10,343.69123822203693,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:15,304.74366215442035,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:20,311.07595221414806,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:25,331.73960890733565,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:30,323.0786547528858,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:35,310.45850241764686,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:40,341.4100999645697,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:45,306.22996115848525,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:50,332.8269503149098,Fan Inlet Temp
CP-U79-R4-H3R19_C8_6,2023-04-05 14:03:55,360.451681115076,Fan Inlet Temp
